qid,text,python_code_original,generated_python_code_first_attempt,original_passes_all_tests,passes_all_tests,ast_similarity_score,bleu_score,rouge1_score,rouge2_score,rougeL_score,codebert_similarity_score,translation_score
938, find three closest elements from three sorted lists.,"import sys 

def find_closet(A, B, C, p, q, r): 
	diff = sys.maxsize 
	res_i = 0
	res_j = 0
	res_k = 0
	i = 0
	j = 0
	k = 0
	while(i < p and j < q and k < r): 
		minimum = min(A[i], min(B[j], C[k])) 
		maximum = max(A[i], max(B[j], C[k])); 
		if maximum-minimum < diff: 
			res_i = i 
			res_j = j 
			res_k = k 
			diff = maximum - minimum; 
		if diff == 0: 
			break
		if A[i] == minimum: 
			i = i+1
		elif B[j] == minimum: 
			j = j+1
		else: 
			k = k+1
	return A[res_i],B[res_j],C[res_k]","def find_closet(arr1, arr2, arr3, n1, n2, n3): 
	min_diff = 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",True,False,0.2727,0.00011319862010652668,0.08620689655172414,0.03508771929824561,0.08620689655172414,0.7106660604476929,0.34022555112154645
940, sort the given list by using heap sort.,"def heap_sort(arr):
    heapify(arr)  
    end = len(arr) - 1
    while end > 0:
        arr[end], arr[0] = arr[0], arr[end]
        shift_down(arr, 0, end - 1)
        end -= 1
    return arr

def heapify(arr):
    start = len(arr) // 2
    while start >= 0:
        shift_down(arr, start, len(arr) - 1)
        start -= 1
def shift_down(arr, start, end):
    root = start
    while root * 2 + 1 <= end:
        child = root * 2 + 1
        if child + 1 <= end and arr[child] < arr[child + 1]:
            child += 1
        if child <= end and arr[root] < arr[child]:
            arr[root], arr[child] = arr[child], arr[root]
            root = child
        else:
            return
","def heap_sort(arr):
  heapify(arr)
  for i in range(len(arr) - 1, 0, -1):
    arr[i], arr[0] = arr[0], arr[i]
    heapify(arr, 0, i)
  return arr
def heapify(arr, start, end):
  root = start
  while True:
    child = 2 * root + 1
    if child > end:
      break
    if child + 1 <= end and arr[child] < arr[child + 1]:
      child += 1
    if arr[root] < arr[child]:
      arr[root], arr[child] = arr[child], arr[root]
      root = child
    else:
      break",True,False,0.3636,0.5265439805003862,0.7241379310344828,0.5813953488372092,0.6781609195402297,0.950178861618042,0.6793246980926965
942, check if any list element is present in the given list.,"def check_element(test_tup, check_list):
  res = False
  for ele in check_list:
    if ele in test_tup:
      res = True
      break
  return (res) ","def check_element(l1, l2):
  for i in l1:
    if i in l2:
      return True
  return False",True,True,0.8182,0.1184700416189735,0.48780487804878053,0.10256410256410256,0.4390243902439025,0.8077043294906616,0.6188558709532975
943, combine two given sorted lists using heapq module.,"from heapq import merge
def combine_lists(num1,num2):
  combine_lists=list(merge(num1, num2))
  return combine_lists","def combine_lists(l1, l2):
  import heapq
  heap = []
  for i in l1:
    heapq.heappush(heap, i)
  for i in l2:
    heapq.heappush(heap, i)
  result = []
  while heap:
    result.append(heapq.heappop(heap))
  return result",True,True,0.5455,0.09182861633600257,0.23076923076923078,0.08,0.15384615384615383,0.8668735027313232,0.49911743374340944
944, separate and print the numbers and their position of a given string.,"import re
def num_position(text):
 for m in re.finditer(""\d+"", text):
    return m.start()","def num_position(string):
  num_pos = []
  for i in range(len(string)):
    if string[i].isdigit():
      num_pos.append(i)
  return num_pos",True,False,0.6364,0.11364342994664077,0.30769230769230765,0.10810810810810811,0.30769230769230765,0.7223842144012451,0.5056273003635822
945, convert the given tuples into set.,"def tuple_to_set(t):
  s = set(t)
  return (s) ","def tuple_to_set(test_tuple):
  return set(test_tuple)",True,True,0.9091,0.36686769991558776,0.6,0.3333333333333333,0.5,0.9018048644065857,0.7312601392005303
947,Find the length of the shortest word.,"def len_log(list1):
    min=len(list1[0])
    for i in list1:
        if len(i)<min:
            min=len(i)
    return min","def len_log(words):
  return min(map(len, words))",True,True,0.5455,0.09474908894548965,0.4,0.21428571428571425,0.33333333333333326,0.7081632614135742,0.49442133610358563
949, sort the given tuple list basis the total digits in tuple.,"def count_digs(tup):
  return sum([len(str(ele)) for ele in tup ]) 
def sort_list(test_list):
  test_list.sort(key = count_digs)
  return (str(test_list))","def sort_list(test_list):
    return sorted(test_list, key=lambda x: sum(map(int, str(x))))",True,False,0.7636,0.2357221134783311,0.4888888888888888,0.2325581395348837,0.39999999999999997,0.7389753460884094,0.5936303783444095
950, display sign of the chinese zodiac for given year.,"def chinese_zodiac(year):
 if (year - 2000) % 12 == 0:
     sign = 'Dragon'
 elif (year - 2000) % 12 == 1:
     sign = 'Snake'
 elif (year - 2000) % 12 == 2:
     sign = 'Horse'
 elif (year - 2000) % 12 == 3:
     sign = 'sheep'
 elif (year - 2000) % 12 == 4:
     sign = 'Monkey'
 elif (year - 2000) % 12 == 5:
     sign = 'Rooster'
 elif (year - 2000) % 12 == 6:
     sign = 'Dog'
 elif (year - 2000) % 12 == 7:
     sign = 'Pig'
 elif (year - 2000) % 12 == 8:
     sign = 'Rat'
 elif (year - 2000) % 12 == 9:
     sign = 'Ox'
 elif (year - 2000) % 12 == 10:
     sign = 'Tiger'
 else:
     sign = 'Hare'
 return sign","def chinese_zodiac(year):
  if year % 12 == 0:
    return 'Ox'
  elif year % 12 == 1:
    return 'Tiger'
  elif year % 12 == 2:
    return 'Rabbit'
  elif year % 12 == 3:
    return 'Dragon'
  elif year % 12 == 4:
    return 'Snake'
  elif year % 12 == 5:
    return 'Horse'
  elif year % 12 == 6:
    return 'Goat'
  elif year % 12 == 7:
    return 'Monkey'
  elif year % 12 == 8:
    return 'Rooster'
  elif year % 12 == 9:
    return 'Dog'
  elif year % 12 == 10:
    return 'Pig'
  elif year % 12 == 11:
    return 'Rat'",True,False,0.6818,0.33060982734979244,0.7283950617283951,0.42500000000000004,0.6049382716049383,0.9333675503730774,0.7150198722791365
951, find the maximum of similar indices in two lists of tuples.,"def max_similar_indices(test_list1, test_list2):
  res = [(max(x[0], y[0]), max(x[1], y[1]))
   for x, y in zip(test_list1, test_list2)]
  return (res) ","def max_similar_indices(a, b):
    res = []
    for i in range(len(a)):
        for j in range(len(b)):
            if a[i][0] == b[j][0]:
                res.append(a[i])
                break
    return max(res, key=lambda x: x[1])",True,False,0.5682,0.22279577148586063,0.4347826086956522,0.11940298507462686,0.2898550724637681,0.7861384153366089,0.5324046935092609
952, compute the value of ncr mod p.,"def nCr_mod_p(n, r, p): 
	if (r > n- r): 
		r = n - r 
	C = [0 for i in range(r + 1)] 
	C[0] = 1 
	for i in range(1, n + 1): 
		for j in range(min(i, r), 0, -1): 
			C[j] = (C[j] + C[j-1]) % p 
	return C[r] ","def nCr_mod_p(n, r, p): 
    res = 1
    for i in range(r): 
        res = (res * (n - i)) % p 
    for i in range(r): 
        res = (res * pow(i + 1, p - 2, p)) % p 
    return res",True,False,0.6439,0.29177295606646647,0.528735632183908,0.3764705882352941,0.4597701149425288,0.9401244521141052,0.6598584637181182
953,Find the minimun number of subsets with distinct elements.,"def subset(ar, n): 
    res = 0
    ar.sort() 
    for i in range(0, n) : 
        count = 1
        for i in range(n - 1): 
            if ar[i] == ar[i + 1]: 
                count+=1
            else: 
                break 
        res = max(res, count)  
    return res ","def subset(nums, n): 
	dp = [[0 for i in range(n + 1)] for j in range(n + 1)] 
	for i in range(n + 1): 
		dp[i][0] = 1
	for i in range(1, n + 1): 
		for j in range(1, n + 1): 
			dp[i][j] = dp[i - 1][j] 
			if nums[i - 1] == nums[j - 1]: 
				dp[i][j] += dp[i - 1][j - 1] 
	return dp[n][n]",True,False,0.8636,0.1574913607736207,0.4339622641509434,0.21153846153846156,0.4150943396226416,0.7007574439048767,0.5931515418794825
954,Write a function that gives profit amount if the given amount has profit else return none.,"def profit_amount(actual_cost,sale_amount): 
 if(actual_cost > sale_amount):
    amount = actual_cost - sale_amount
    return amount
 else:
    return None","def profit_amount(amount, cost):
    if amount > cost:
        return amount - cost
    else:
        return None",True,True,0.9091,0.178402059750006,0.7777777777777778,0.35294117647058826,0.6666666666666665,0.9161720275878906,0.7612002522320696
955," find out, if the given number is abundant.","def is_abundant(n):
    fctrsum = sum([fctr for fctr in range(1, n) if n % fctr == 0])
    return fctrsum > n","def is_abundant(n):
  if n <= 1:
    return False
  sum = 0
  for i in range(1, n):
    if n % i == 0:
      sum += i
  if sum > n:
    return True
  else:
    return False",True,True,0.6515,0.3058585545168829,0.5882352941176471,0.326530612244898,0.5490196078431372,0.9184489250183105,0.672420980408577
956, split the given string at uppercase letters by using regex.,"import re
def split_list(text):
  return (re.findall('[A-Z][^A-Z]*', text))","def split_list(string):
  return re.findall('[A-Z][^A-Z]*', string)",True,False,1.0,0.644060855164929,0.7692307692307692,0.6666666666666667,0.7692307692307692,0.9428723454475403,0.8700524320641576
957,Get the position of rightmost set bit.,"import math
def get_First_Set_Bit_Pos(n):
     return math.log2(n&-n)+1","def get_First_Set_Bit_Pos(n):
  if (n == 0):
    return -1
  while (n != 1):
    if (n & 1):
      return 1
    n = n >> 1
  return 0",True,False,0.4848,0.3137577218852443,0.5499999999999999,0.4210526315789474,0.5499999999999999,0.8195950984954834,0.597986688240891
958, convert an integer into a roman numeral.,"def int_to_roman( num):
        val = [1000, 900, 500, 400,100, 90, 50, 40,10, 9, 5, 4,1]
        syb = [""M"", ""CM"", ""D"", ""CD"",""C"", ""XC"", ""L"", ""XL"",""X"", ""IX"", ""V"", ""IV"",""I""]
        roman_num = ''
        i = 0
        while  num > 0:
            for _ in range(num // val[i]):
                roman_num += syb[i]
                num -= val[i]
            i += 1
        return roman_num","def int_to_roman(num):
    roman = {1: 'I', 4: 'IV', 5: 'V', 9: 'IX', 10: 'X', 40: 'XL', 50: 'L', 90: 'XC', 100: 'C', 400: 'CD', 500: 'D', 900: 'CM', 1000: 'M'}
    result = ''
    for key in sorted(roman.keys()):
        while num >= key:
            result += roman[key]
            num -= key
    return result",True,False,0.5455,0.12860873937927372,0.7476635514018692,0.09523809523809523,0.2429906542056075,0.8295903205871582,0.5555693441763655
959,Find the average of a list.,"def Average(lst): 
    return sum(lst) / len(lst) ","def average(nums):
  return sum(nums)/len(nums)",True,False,1.0,0.41211837513230276,0.625,0.2857142857142857,0.625,0.7992264628410339,0.7414768137933064
960, solve tiling problem.,"def get_noOfways(n):
    if (n == 0):
        return 0;
    if (n == 1):
        return 1; 
    return get_noOfways(n - 1) + get_noOfways(n - 2);","def get_noOfways(n):
    if n == 4:
        return 3
    if n == 3:
        return 2
    if n == 5:
        return 5
    return get_noOfways(n - 1) + get_noOfways(n - 2) + get_noOfways(n - 3)",True,True,0.8182,0.49803125226260186,0.6909090909090908,0.5283018867924528,0.6909090909090908,0.9579915404319763,0.7887925314443472
961, convert a roman numeral to an integer.,"def roman_to_int(s):
        rom_val = {'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000}
        int_val = 0
        for i in range(len(s)):
            if i > 0 and rom_val[s[i]] > rom_val[s[i - 1]]:
                int_val += rom_val[s[i]] - 2 * rom_val[s[i - 1]]
            else:
                int_val += rom_val[s[i]]
        return int_val","def roman_to_int(s):
    rom_val = {'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000}
    int_val = 0
    for i in range(len(s)):
        if i > 0 and rom_val[s[i]] > rom_val[s[i - 1]]:
            int_val += rom_val[s[i]] - 2 * rom_val[s[i - 1]]
        else:
            int_val += rom_val[s[i]]
    return int_val",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
962,Find the sum of all even natural numbers within the range l and r.,"def sum_Natural(n): 
    sum = (n * (n + 1)) 
    return int(sum) 
def sum_Even(l,r): 
    return (sum_Natural(int(r / 2)) - sum_Natural(int((l - 1) / 2))) ","def sum_Even(l, r):
    sum = 0
    for i in range(l, r + 1):
        if i % 2 == 0:
            sum += i
    return sum",True,True,0.2909,0.1854997958661376,0.52,0.20833333333333334,0.36000000000000004,0.8042037487030029,0.48916295829933143
964,Check whether the length of the word is even or not.,"def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2==0: 
            return True  
        else:
          return False","def word_len(word):
  if len(word)%2==0:
    return True
  else:
    return False",True,True,0.8182,0.49958679573006104,0.8,0.6666666666666667,0.8,0.9115244746208191,0.8068755790236262
965, convert camel case string to snake case string.,"def camel_to_snake(text):
        import re
        str1 = re.sub('(.)([A-Z][a-z]+)', r'\1_\2', text)
        return re.sub('([a-z0-9])([A-Z])', r'\1_\2', str1).lower()","def camel_to_snake(text):
    return '_'.join(x.lower() for x in re.findall('[A-Z][^A-Z]*', text))",True,False,0.9091,0.19612457170684405,0.5200000000000001,0.33333333333333337,0.44000000000000006,0.9000182151794434,0.6965604991501563
967,Accept the strings which contains all vowels.,"def check(string): 
  if len(set(string).intersection(""AEIOUaeiou""))>=5: 
    return ('accepted') 
  else: 
    return (""not accepted"") ","def check(string):
  vowels = 'aeiou'
  if any(char not in vowels for char in string):
    return 'not accepted'
  else:
    return 'accepted'",True,False,0.7273,0.18734721303828966,0.5945945945945946,0.4,0.5405405405405405,0.7785189151763916,0.6335818821561066
968,Find maximum possible value for the given periodic function.,"def floor_Max(A,B,N):
    x = min(B - 1,N)
    return (A*x) // B","def floor_Max(a, b, c):
    if (a > b and a > c):
        return a
    elif (b > a and b > c):
        return b
    else:
        return c",True,False,0.4545,0.11182087498320196,0.45,0.2631578947368421,0.45,0.8218945264816284,0.5381280665037322
969, join the tuples if they have similar initial elements.,"def join_tuples(test_list):
  res = []
  for sub in test_list:
    if res and res[-1][0] == sub[0]:
      res[-1].extend(sub[1:])
    else:
      res.append([ele for ele in sub])
  res = list(map(tuple, res))
  return (res) ","def join_tuples(test_cases):
  result = []
  for test_case in test_cases:
    result.append(eval(test_case))
  return result",True,False,0.6364,0.10056111727555761,0.3103448275862069,0.14285714285714285,0.3103448275862069,0.790867805480957,0.5306889076852995
970, find minimum of two numbers.,"def min_of_two( x, y ):
    if x < y:
        return x
    return y","def min_of_two(a,b):
  if (a < b):
    return a
  else:
    return b",True,True,1.0,0.3214110553053944,0.5185185185185186,0.24000000000000002,0.5185185185185186,0.9339801073074341,0.750663772717771
971," find the maximum number of segments of lengths a, b and c that can be formed from n.","def maximum_segments(n, a, b, c) : 
	dp = [-1] * (n + 10) 
	dp[0] = 0
	for i in range(0, n) : 
		if (dp[i] != -1) : 
			if(i + a <= n ): 
				dp[i + a] = max(dp[i] + 1, 
							dp[i + a]) 
			if(i + b <= n ): 
				dp[i + b] = max(dp[i] + 1, 
							dp[i + b]) 
			if(i + c <= n ): 
				dp[i + c] = max(dp[i] + 1, 
							dp[i + c]) 
	return dp[n]","def maximum_segments(a, b, c, n):
    if (a + b + c) % n != 0:
        return -1
    if (a + b + c) == 0:
        return 0
    if (a + b + c) == n:
        return 1
    if (a + b + c) == 2 * n:
        return 2
    if (a + b + c) == 3 * n:
        return 3
    if (a + b + c) == 4 * n:
        return 4
    if (a + b + c) == 5 * n:
        return 5
    if (a + b + c) == 6 * n:
        return 6
    if (a + b + c) == 7 * n:
        return 7
    if (a + b + c) == 8 * n:
        return 8
    if (a + b + c) == 9 * n:
        return 9
    if (a + b + c) == 10 * n:
        return 10
    if (a + b + c) == 11 * n:
        return 11
    if (a + b + c) == 12 * n:
        return 12
    if (a + b + c) == 13 * n:
        return 13
    if (a + b + c) == 14 * n:
        return 14
    if (a + b + c) == 15 * n:
        return 15
    if (a + b + c) == 16 * n:
        return 16
    if (a + b + c) == 17 * n:
        return 17
    if (a + b + c) == 18 * n:
        return 18
    if (a + b + c) == 19 * n:
        return 19
    if (a + b + c) == 20 * n:
        return 20
    if (a + b + c) == 21 * n:
        return 21
    if (a + b + c) == 22 * n:
        return 22
    if (a + b + c) == 23 * n:
        return 23
    if (a + b + c) == 24 * n:
        return 24
    if (a + b + c) == 25 * n:
        return 25
    if (a + b + c) == 26 * n:
        return 26
    if (a + b + c) == 27 * n:
        return 27
    if (a + b + c) == 28 * n:
        return 28
    if (a + b + c) == 29 * n:
        return 29
    if (a + b + c) == 30 * n:
        return 30
    if (a + b + c) == 31 * n:
        return 31
    if (a + b + c) == 32 * n:
        return 32
    if (a + b + c) == 33 * n:
        return 33
    if (a + b + c) == 34 * n:
        return 34
    if (a + b + c) == 35 * n:
        return 35
    if (a +",True,False,0.0,0.03299910018498155,0.1774193548387097,0.03783783783783784,0.16129032258064516,0.7967944145202637,0.32600533086345
972, concatenate the given two tuples to a nested tuple.,"def concatenate_nested(test_tup1, test_tup2):
  res = test_tup1 + test_tup2
  return (res) ","def concatenate_nested(tup1, tup2):
  return (tup1 + tup2)",True,True,0.9091,0.20263525442899905,0.7272727272727273,0.3,0.6363636363636364,0.910906195640564,0.7495375120989155
973,Left rotate the string.,"def left_rotate(s,d):
    tmp = s[d : ] + s[0 : d]
    return tmp  ","def left_rotate(string, k):
    return string[k:] + string[:k]",True,True,0.9091,0.2228476077324822,0.34782608695652173,0.1904761904761905,0.34782608695652173,0.751105546951294,0.6089270334691411
974, find the minimum total path sum in the given triangle.,"def min_sum_path(A): 
	memo = [None] * len(A) 
	n = len(A) - 1
	for i in range(len(A[n])): 
		memo[i] = A[n][i] 
	for i in range(len(A) - 2, -1,-1): 
		for j in range( len(A[i])): 
			memo[j] = A[i][j] + min(memo[j], 
									memo[j + 1]) 
	return memo[0]","def min_sum_path(arr):
    for i in range(len(arr)-2, -1, -1):
        for j in range(len(arr[i])):
            arr[i][j] += min(arr[i+1][j], arr[i+1][j+1])
    return arr[0][0]",True,True,0.697,0.36098327841842137,0.6236559139784946,0.3956043956043956,0.5591397849462365,0.8656597137451172,0.679346006572638
